"STATE","COUNTY","STNAME","CTYNAME","TOT_POP","TOT_MALE","TOT_FEMALE","WA_MALE","WA_FEMALE","BA_MALE","BA_FEMALE","IA_MALE","IA_FEMALE","AA_MALE","AA_FEMALE","H_MALE","H_FEMALE","white_alone_perc","black_alone_perc","american_indian_alone_perc","asian_alone_perc","hispanic_perc"
17,145,"Illinois","Perry County",20916,11551,9365,9491,8893,1687,216,69,23,70,44,524,150,0.878944348823867,0.0909829795371964,0.00439854656722127,0.00545037292025244,0.0322241346337732
17,147,"Illinois","Piatt County",16344,8111,8233,7879,8029,66,43,19,12,37,46,122,128,0.973323543808125,0.00666911404796867,0.00189672050905531,0.00507831620166422,0.0152961331375428
17,149,"Illinois","Pike County",15561,7781,7780,7454,7647,198,31,22,10,27,25,130,93,0.970438917807339,0.0147162778741726,0.00205642310905469,0.00334168755221387,0.0143306985412249
17,151,"Illinois","Pope County",4177,2147,2030,1932,1914,158,66,15,16,7,10,41,31,0.920756523820924,0.0536270050275317,0.00742159444577448,0.00406990663155375,0.0172372516159923
17,153,"Illinois","Pulaski County",5335,2582,2753,1695,1765,775,860,22,17,5,18,66,68,0.6485473289597,0.306466729147142,0.00731021555763824,0.00431115276476101,0.0251171508903468
17,155,"Illinois","Putnam County",5739,2933,2806,2856,2714,26,18,7,11,10,26,187,172,0.970552361038509,0.00766684091305105,0.00313643491897543,0.00627286983795086,0.0625544519951211
17,157,"Illinois","Randolph County",31782,17519,14263,14258,13439,2894,477,57,53,74,89,772,282,0.871468126612548,0.106066326851677,0.00346107859794852,0.0051286891951419,0.033163425838525
17,159,"Illinois","Richland County",15513,7656,7857,7381,7578,86,57,25,29,60,78,139,156,0.964288016502288,0.00921807516276671,0.00348095146006575,0.00889576484239025,0.019016308902211
17,161,"Illinois","Rock Island County",141879,69912,71967,57088,60103,8222,7494,424,478,1977,1789,9514,9239,0.825992571134558,0.110770445238548,0.00635753000796453,0.0265437450221668,0.132176009134544
17,163,"Illinois","St. Clair County",259686,125101,134585,83108,85172,36368,42976,531,469,1641,2415,5744,5471,0.648013369992992,0.305538226935607,0.00385080443304606,0.0156188627804348,0.0431867717166116
17,165,"Illinois","Saline County",23491,11551,11940,10643,11177,552,348,54,62,59,87,206,203,0.928866374356136,0.0383125452300881,0.00493806138521136,0.0062151462262143,0.01741092333234
17,167,"Illinois","Sangamon County",194672,93458,101214,76769,82871,11906,13366,270,267,2066,2141,2328,2400,0.82004602613627,0.129818361140791,0.00275848606887483,0.0216107092956357,0.0242870058354566
17,169,"Illinois","Schuyler County",6768,3547,3221,3311,3120,197,49,9,5,7,20,95,62,0.950206855791962,0.0363475177304965,0.00206855791962175,0.00398936170212766,0.0231973995271868
17,171,"Illinois","Scott County",4951,2434,2517,2377,2447,21,10,7,4,3,9,40,31,0.974348616441123,0.0062613613411432,0.00222177337911533,0.00242375277721672,0.014340537265199
17,173,"Illinois","Shelby County",21634,10772,10862,10543,10657,57,30,34,22,35,38,132,117,0.979938984931127,0.00402144772117962,0.00258851807340298,0.00337431820282888,0.0115096607192382
17,175,"Illinois","Stark County",5342,2652,2690,2572,2587,18,28,6,7,15,21,52,57,0.965743167353051,0.00861100711344066,0.00243354548858106,0.00673904904530139,0.0204043429427181
17,177,"Illinois","Stephenson County",44498,21638,22860,18466,19527,2307,2336,67,69,136,174,1029,885,0.853813654546272,0.104341768169356,0.00305631713784889,0.00696660524068497,0.0430131691311969
17,179,"Illinois","Tazewell County",131803,64848,66955,61943,64410,1172,644,242,193,500,728,1802,1435,0.958650410081713,0.0137781385856164,0.00330038011274402,0.00931693512287277,0.0245593802872469
17,181,"Illinois","Union County",16653,8345,8308,7953,7987,137,85,73,50,35,48,485,396,0.957184891611121,0.0133309313637182,0.00738605656638444,0.00498408695130007,0.0529033807722332
17,183,"Illinois","Vermilion County",75758,37722,38036,30712,31525,5555,5015,155,150,300,393,2161,1821,0.821523799466723,0.139523218669975,0.00402597745452625,0.00914754877372687,0.0525621056522083
17,185,"Illinois","Wabash County",11520,5806,5714,5525,5515,70,47,17,18,86,53,226,137,0.958333333333333,0.01015625,0.00303819444444444,0.0120659722222222,0.0315104166666667
17,187,"Illinois","Warren County",16844,8314,8530,7589,7928,290,200,45,39,228,178,902,760,0.921218237948231,0.0290904773213014,0.00498693896936595,0.0241035383519354,0.0986701496081691
17,189,"Illinois","Washington County",13887,6949,6938,6742,6761,81,56,22,10,30,41,95,105,0.972348239360553,0.00986534168646936,0.00230431338662058,0.00511269532656441,0.0144019586663786
17,191,"Illinois","Wayne County",16215,8004,8211,7783,8004,56,43,25,29,42,61,121,139,0.973604687018193,0.0061054579093432,0.00333024976873265,0.00635214307739747,0.0160345359235276
17,193,"Illinois","White County",13537,6639,6898,6413,6731,68,27,30,22,31,53,120,90,0.970968456822043,0.0070178030582847,0.00384132377927163,0.00620521533574647,0.0155130383393662
17,195,"Illinois","Whiteside County",55175,27302,27873,25977,26611,557,446,150,116,126,190,3482,3332,0.95311282283643,0.0181785228817399,0.00482102401449932,0.00572723153602175,0.123497961033077
17,197,"Illinois","Will County",690743,342744,347999,272567,274475,41467,43057,1656,1586,20011,21745,64118,61257,0.791961699213745,0.122366784752071,0.00469349671295981,0.0604508478551357,0.181507449224965
17,199,"Illinois","Williamson County",66597,33155,33442,30070,30929,1906,1190,200,111,365,530,1008,809,0.915942159556737,0.0464885805666922,0.00466988002462573,0.0134390438007718,0.0272835112692764
17,201,"Illinois","Winnebago County",282572,137829,144743,110151,114841,18819,20631,761,810,3874,4138,19239,18941,0.796228925725125,0.139610435570403,0.00555964497543989,0.0283538354826381,0.135116005832142
17,203,"Illinois","Woodford County",38459,19225,19234,18634,18656,166,118,50,53,151,159,395,340,0.969603993863595,0.00738448737616683,0.00267817675966614,0.00806053199511168,0.0191112613432487
18,1,"Indiana","Adams County",35777,17875,17902,17452,17543,108,90,69,48,71,66,844,779,0.978142381977248,0.00553428180115717,0.00327025742795651,0.00382927579170976,0.0453643402185762
18,3,"Indiana","Allen County",379299,185582,193717,148023,153977,21673,23777,871,909,8826,8605,14883,14473,0.796205631968447,0.119826311168761,0.00469286763213191,0.0459558290425232,0.077395405735317
18,5,"Indiana","Bartholomew County",83779,42179,41600,35951,36859,1139,835,204,186,4137,2996,3293,2726,0.869072201864429,0.02356199047494,0.00465510450112797,0.0851406677090918,0.0718437794674083
18,7,"Indiana","Benton County",8748,4363,4385,4226,4253,61,36,17,11,6,15,254,222,0.969250114311843,0.0110882487425697,0.00320073159579332,0.00240054869684499,0.0544124371284865
18,9,"Indiana","Blackford County",11758,5759,5999,5572,5806,64,26,11,20,13,54,87,119,0.967681578499745,0.00765436298690253,0.00263650280659976,0.00569824800136078,0.0175199863922436
18,11,"Indiana","Boone County",67843,33727,34116,31226,31583,740,684,100,84,1101,1183,1116,1041,0.925799271848238,0.0209896378403078,0.00271214421532067,0.0336659640640892,0.0317939949589493
18,13,"Indiana","Brown County",15092,7454,7638,7220,7386,63,47,43,51,22,50,161,117,0.967797508613835,0.00728862973760933,0.00622846541213888,0.00477073946461702,0.018420355155049
18,15,"Indiana","Carroll County",20257,10193,10064,9904,9806,124,77,36,43,13,24,487,382,0.972996988695266,0.00992249592733376,0.00389988645900183,0.00182652910105149,0.0428987510490201
18,17,"Indiana","Cass County",37689,18830,18859,17284,17579,547,342,231,236,429,369,3244,2963,0.925017909734936,0.0235877842341267,0.0123908832815941,0.0211732866353578,0.164689962588554
18,19,"Indiana","Clark County",118302,57657,60645,50384,52964,4887,4999,258,245,623,791,3607,3097,0.873594698314483,0.0835657892512384,0.0042518300620446,0.0119524606515528,0.0566685263140099
18,21,"Indiana","Clay County",26225,13018,13207,12635,12850,118,77,36,41,50,56,206,184,0.971782650142993,0.00743565300285987,0.00293612964728313,0.0040419447092469,0.0148713060057197
18,23,"Indiana","Clinton County",32399,16129,16270,15646,15814,158,93,79,98,59,94,2812,2530,0.971017624000741,0.00774715268989784,0.00546313157813513,0.00472236797432019,0.16488163214914
18,25,"Indiana","Crawford County",10577,5387,5190,5209,5059,46,25,33,22,12,10,92,72,0.970785667013331,0.00671267845324761,0.00519996218209322,0.00207998487283729,0.0155053417793325
18,27,"Indiana","Daviess County",33351,16827,16524,16018,15863,443,325,58,72,82,87,952,795,0.955923360618872,0.0230277952685077,0.00389793409492969,0.00506731432340859,0.0523822374141705
18,29,"Indiana","Dearborn County",49458,24576,24882,23898,24216,195,150,61,54,96,130,348,347,0.97282542763557,0.00697561567390513,0.00232520522463504,0.00456953374580452,0.0140523272271422
18,31,"Indiana","Decatur County",26559,13198,13361,12665,12973,102,66,34,39,235,158,307,253,0.965322489551564,0.00632553936518694,0.00274859746225385,0.0147972438721337,0.0210851312172898
18,33,"Indiana","DeKalb County",43475,21566,21909,20973,21350,140,102,75,67,93,131,645,592,0.973502012650949,0.0055664174813111,0.00326624496837263,0.00515238642898217,0.0284531339850489
18,35,"Indiana","Delaware County",114135,54996,59139,48644,52600,4111,4162,171,157,728,783,1524,1480,0.887054803522145,0.0724843387216892,0.00287378981031235,0.0132387085468962,0.0263197091163972
18,37,"Indiana","Dubois County",42736,21437,21299,20738,20727,197,173,72,62,145,158,2076,1648,0.970259266192437,0.00865780606514414,0.00313552976413328,0.0070900411830775,0.0871396480718832
18,39,"Indiana","Elkhart County",206341,101948,104393,91184,93430,6344,6257,682,652,1107,1420,17951,16629,0.894703427820937,0.0610688132751126,0.00646502633989367,0.0122467178117776,0.167586664792746
18,41,"Indiana","Fayette County",23102,11401,11701,10995,11284,177,163,33,65,37,47,186,153,0.964375378755086,0.0147173404900009,0.00424205696476496,0.00363604882694139,0.014674054194442
18,43,"Indiana","Floyd County",78522,38122,40400,34503,36527,2101,2224,145,150,432,574,1386,1379,0.90458724943328,0.0550801049387433,0.00375690889177555,0.0128116960851736,0.035213061307659
18,45,"Indiana","Fountain County",16346,8152,8194,7936,7986,56,36,31,28,17,33,217,218,0.974060932338187,0.00562828826624251,0.00360944573595987,0.00305885231861006,0.0266120151719075
18,47,"Indiana","Franklin County",22758,11333,11425,11090,11134,41,33,32,34,67,111,164,125,0.976535723701556,0.00325160383161965,0.00290007909306617,0.00782142543281483,0.0126988311802443
18,49,"Indiana","Fulton County",19974,9966,10008,9560,9618,103,69,100,80,59,81,586,494,0.960148192650446,0.00861119455291879,0.00901171522979874,0.00700911184539902,0.0540702913787924
18,51,"Indiana","Gibson County",33659,16895,16764,15895,15865,517,400,63,56,72,119,328,277,0.943581211563029,0.0272438278023708,0.00353545856977331,0.00567455955316557,0.0179743902076711
18,53,"Indiana","Grant County",65769,31473,34296,27682,30480,2452,2400,150,141,269,379,1504,1394,0.884337605862945,0.0737733582690933,0.0044245769283401,0.00985266614970579,0.0440633125028509
18,55,"Indiana","Greene County",31922,15954,15968,15607,15615,47,47,61,67,56,74,261,251,0.978071549401667,0.0029446776517762,0.00400977382369526,0.0040724265396905,0.016039095294781
18,57,"Indiana","Hamilton County",338011,165068,172943,142782,149823,7602,7731,360,388,10689,11276,7035,7412,0.865667093674466,0.0453624290333747,0.00221294573253533,0.064983092266228,0.0427412125640882
18,59,"Indiana","Hancock County",78168,38506,39662,36129,37252,1287,1200,115,134,310,394,1034,998,0.938760106437417,0.0318160884249309,0.00318544673011974,0.00900624296387268,0.025995292191178
18,61,"Indiana","Harrison County",40515,20272,20243,19700,19658,175,115,68,69,68,114,396,441,0.971442675552265,0.00715784277428113,0.00338146365543626,0.00449216339627299,0.0206590151795631
18,63,"Indiana","Hendricks County",170311,85123,85188,73151,74275,7319,6007,258,275,2592,2738,3799,3525,0.865628174339884,0.0782450928008173,0.00312956884757884,0.0312956884757884,0.0430036815003141
18,65,"Indiana","Henry County",47972,25033,22939,23372,22250,1120,194,64,54,99,117,577,385,0.951013090969732,0.0273909780705411,0.00245976819811557,0.00450262653214375,0.0200533644626032
18,67,"Indiana","Howard County",82544,40082,42462,34958,37261,3253,3295,167,170,560,522,1520,1402,0.874915196743555,0.0793273890288816,0.004082671060283,0.0131081604962202,0.035399302190347
18,69,"Indiana","Huntington County",36520,18063,18457,17414,17895,151,123,101,113,107,130,526,481,0.96684008762322,0.00750273822562979,0.00585980284775465,0.00648959474260679,0.0275739320920044
18,71,"Indiana","Jackson County",44231,22121,22110,20610,20909,324,269,126,134,678,462,1811,1625,0.938685537292849,0.0134068865727657,0.00587823020053808,0.0257737785715901,0.0776830729578802
18,73,"Indiana","Jasper County",33562,16692,16870,16152,16402,192,112,55,63,71,91,1035,1034,0.969966033013527,0.00905786305941243,0.00351588105595614,0.00482688755139741,0.0616471008879089
18,75,"Indiana","Jay County",20436,10213,10223,9957,9985,70,39,24,22,31,51,370,293,0.975826972010178,0.00533372479937365,0.00225092973184576,0.00401252691329027,0.0324427480916031
18,77,"Indiana","Jefferson County",32308,15509,16799,14778,15902,289,411,52,71,124,152,471,498,0.94961000371425,0.0216664603194255,0.00380710659898477,0.00854277578308778,0.0299925714993191
18,79,"Indiana","Jennings County",27735,13882,13853,13414,13472,136,110,42,38,50,56,354,374,0.969388858842618,0.00886965927528394,0.00288444204074274,0.00382188570398414,0.026248422570759
18,81,"Indiana","Johnson County",158167,78019,80148,70867,73335,2246,1849,263,236,3142,3143,3080,2858,0.911707246138575,0.0258903563954554,0.00315489324574658,0.0397364810611569,0.0375425973812489
18,83,"Indiana","Knox County",36594,18513,18081,17292,17204,697,396,79,49,165,188,438,387,0.942668196972181,0.0298682844182106,0.0034978411761491,0.00964639011859868,0.0225446794556485
18,85,"Indiana","Kosciusko County",79456,39727,39729,37602,38058,552,361,175,161,767,620,3436,3047,0.952225130890052,0.0114906363270238,0.00422875553765606,0.0174562021747886,0.0815923278292388
18,87,"Indiana","LaGrange County",39614,20110,19504,19663,19113,128,87,65,53,84,84,876,790,0.978845862573838,0.00542737416065027,0.00297874488817085,0.00424092492553138,0.0420558388448528
18,89,"Indiana","Lake County",485493,234924,250569,171231,174707,53600,64955,1326,1364,3980,4353,47793,47461,0.712549923479844,0.244195075933124,0.00554075959900555,0.0171639961853209,0.196200563138912
18,91,"Indiana","LaPorte County",109888,56630,53258,47165,46077,7568,5182,250,280,325,391,4083,3498,0.848518491555038,0.116027227722772,0.00482309260337798,0.00651572510192196,0.0689884245777519
18,93,"Indiana","Lawrence County",45370,22464,22906,21800,22229,139,91,110,91,135,166,416,376,0.970443024024686,0.00506942913819705,0.00443024024685916,0.00663433987216222,0.0174564690324003
18,95,"Indiana","Madison County",129569,64849,64720,56590,57871,6282,4801,296,223,341,437,3057,2591,0.88339803502381,0.0855374356520464,0.0040055877563306,0.00600452268675378,0.0435906736950968
18,97,"Indiana","Marion County",964582,465006,499576,300084,312707,129574,151093,2254,2067,18616,18290,54230,50832,0.635291763686239,0.290972670027017,0.00447966061983325,0.0382611328015659,0.108919718593132
18,99,"Indiana","Marshall County",46258,23021,23237,22161,22462,242,146,92,83,145,164,2593,2365,0.964654762419473,0.00838773833715249,0.00378312940464352,0.00667992563448485,0.107181460504129
18,101,"Indiana","Martin County",10255,5196,5059,5080,4941,25,11,21,17,13,35,55,63,0.977181862506095,0.00351048269137006,0.00370550950755729,0.00468064358849342,0.0115065821550463
18,103,"Indiana","Miami County",35516,19118,16398,16915,15482,1538,263,165,177,91,99,753,475,0.912180425723618,0.0507095393625408,0.00962946277733979,0.00534970154296655,0.0345759657619101
18,105,"Indiana","Monroe County",148431,73727,74704,63166,64411,2743,2776,239,245,5531,5290,2714,2560,0.859503742479671,0.0371822597705331,0.00326077436654068,0.0729025607858197,0.0355316611758999
18,107,"Indiana","Montgomery County",38338,19484,18854,18616,18231,279,158,91,74,216,130,1010,882,0.961109082372581,0.0113986123428452,0.00430382388230998,0.0090249882622985,0.0493505138504878
18,109,"Indiana","Morgan County",70489,35025,35464,34031,34446,240,143,139,113,175,331,622,567,0.971456539318192,0.00543347188923094,0.00357502589056449,0.00717842500248266,0.0168678800947666
18,111,"Indiana","Newton County",13984,7054,6930,6818,6667,86,54,38,39,17,81,510,448,0.964316361556064,0.0100114416475973,0.00550629290617849,0.00700800915331808,0.0685068649885583
18,113,"Indiana","Noble County",47744,23938,23806,23021,23062,402,155,104,103,109,149,2600,2425,0.965210288203753,0.0116663873994638,0.00433562332439678,0.00540382037533512,0.105248827077748
18,115,"Indiana","Ohio County",5875,2919,2956,2846,2888,23,15,6,11,7,14,44,55,0.976,0.00646808510638298,0.0028936170212766,0.00357446808510638,0.0168510638297872
18,117,"Indiana","Orange County",19646,9813,9833,9393,9493,186,139,53,34,36,48,191,165,0.961315280464217,0.0165428076962231,0.00442838236791204,0.00427567952763921,0.018120737045709
18,119,"Indiana","Owen County",20799,10420,10379,10147,10062,67,44,45,42,36,88,134,144,0.971633251598635,0.00533679503822299,0.00418289340833694,0.0059618250877446,0.0133660272128468
18,121,"Indiana","Parke County",16937,7970,8967,7774,8436,75,378,34,55,8,25,162,137,0.957076223652359,0.0267461770089154,0.00525476766841826,0.00194839700064947,0.0176536576725512
18,123,"Indiana","Perry County",19169,10316,8853,9606,8610,527,47,37,26,40,60,152,117,0.950284313214043,0.0299441807084355,0.00328655641921853,0.00521675622098179,0.014033074234441
